numero_parcelas,superficie_total_ha,porcentaje_produccion_venta,anios_actividad,edad,participa_toma_decisiones,pertenece_asociacion,usa_maquinaria,usa_semilla_certificada,tiene_certificacion_calidad,tiene_seguro_agropecuario,recibio_asistencia_tecnica,nivel_educacion,sexo,departamento,region_natural,tipo_riego_predominante,principal_destino_produccion,principal_canal_venta,tipo_riego_predominante_str,Real Label (Invented),Predicted Label,Prediction Probability (Si)
5,23.5,90.79,25,23,False,False,True,False,False,False,False,Superior no universitaria completa,Hombre,AREQUIPA,Sierra,Gravedad,Venta,Acopiador,Gravedad,Si,Si,0.9118209
8,10.5,5.65,27,43,False,False,True,False,False,False,False,Primaria incompleta,Hombre,PUNO,Sierra,MicroAspersion,Venta,Consumidor final,Mangas,Si,Si,0.90873086
1,5.33,100.0,18,62,False,False,True,False,False,False,False,Superior no universitaria completa,Mujer,PASCO,Sierra,Secano,Autoconsumo,Sin ventas,Aspersion,Si,Si,0.91104794
3,2.4,8.7,10,66,False,False,True,False,False,False,False,Superior no universitaria completa,Hombre,PIURA,Sierra,Goteo,Venta,Sin ventas,Gravedad,Si,Si,0.89346355
1,5.0,100.0,8,50,False,False,True,False,False,False,False,Secundaria completa,Mujer,SAN MARTIN,Selva,Gravedad,Venta,Consumidor final,Gravedad,Si,Si,0.9133783
1,3.3,98.36,2,64,False,True,True,False,True,False,False,Superior universitaria completa,Hombre,LAMBAYEQUE,Costa,Gravedad,Venta,Acopiador,Aspersion,Si,Si,0.921802
2,9.5,99.66,17,42,False,False,True,False,False,False,False,Primaria completa,Hombre,MOQUEGUA,Costa,Gravedad,Venta,Acopiador,Secano,Si,Si,0.91975236
7,24.0,84.21,12,45,False,False,True,False,False,False,False,Primaria incompleta,Hombre,MOQUEGUA,Costa,Secano,Autoconsumo,Acopiador,Secano,Si,Si,0.9150998
3,10.5,98.16,20,55,False,False,True,False,False,False,True,Secundaria completa,Hombre,AYACUCHO,Costa,Secano,Venta,Acopiador,Gravedad,Si,Si,0.91744554
10,13.0,0.0,13,54,False,False,False,False,False,False,False,Superior universitaria completa,Hombre,PUNO,Costa,Gravedad,Otro,Acopiador,Gravedad,Si,Si,0.89754385
1,24.17,91.78,20,44,False,False,True,False,False,False,False,Primaria incompleta,Hombre,AMAZONAS,Sierra,Secano,Venta,Empresa/Agroindustria,No especificado,Si,Si,0.91148895
1,11.1,100.0,29,53,False,False,True,False,False,False,False,Primaria completa,Hombre,ICA,Costa,Secano,Otro,Sin ventas,Gravedad,Si,Si,0.9194709
4,0.12,96.72,5,50,False,False,True,False,False,False,False,Secundaria incompleta,Hombre,LIMA,Sierra,Secano,Venta,Comerciante mayorista,Secano,Si,Si,0.90803236
2,3.0,0.0,22,63,False,False,True,False,False,False,False,Primaria incompleta,Hombre,CAJAMARCA,Sierra,No especificado,Venta,Comerciante mayorista,Gravedad,No,Si,0.90708905
4,0.08,100.0,15,53,False,True,True,False,False,False,False,Superior universitaria completa,Hombre,JUNIN,Costa,Gravedad,Venta,Acopiador,No especificado,Si,Si,0.9216718
6,16.0,89.2,12,61,False,False,True,False,False,False,False,Superior universitaria completa,Hombre,ICA,Selva,Aspersion,Venta,Sin ventas,Secano,Si,Si,0.9111116
1,390.0,59.94,10,40,False,False,True,False,False,False,False,Primaria completa,Hombre,ICA,Costa,Gravedad,Venta,Comerciante mayorista,Gravedad,Si,Si,0.9119785
1,6.5,100.0,30,50,False,False,True,False,False,False,False,Superior universitaria incompleta,Hombre,AREQUIPA,Costa,Gravedad,Venta,Sin ventas,Gravedad,No,Si,0.9216718
5,3.2,0.0,20,44,False,True,True,False,False,False,False,Primaria completa,Hombre,TUMBES,Selva,Secano,Venta,Comerciante minorista,Secano,Si,Si,0.9054125
4,0.73,100.0,40,50,False,False,False,False,False,False,False,Secundaria completa,Hombre,JUNIN,Sierra,Gravedad,Otro,Comerciante mayorista,Aspersion,No,Si,0.9036036
3,40.0,50.0,40,49,False,False,True,False,False,False,True,Superior no universitaria completa,Hombre,JUNIN,Costa,Aspersion,Venta,Comerciante mayorista,Goteo,Si,Si,0.9136699
11,96.0,100.0,20,44,False,True,True,False,False,False,False,Primaria completa,Hombre,JUNIN,Sierra,Gravedad,Venta,Acopiador,Secano,Si,Si,0.9166361
2,11.0,99.69,15,42,False,False,True,False,False,False,False,Primaria completa,Mujer,SAN MARTIN,Sierra,Gravedad,Venta,Acopiador,Secano,Si,Si,0.9141142
2,9.0,96.02,33,32,False,True,True,False,False,False,False,Secundaria completa,Hombre,JUNIN,Costa,Gravedad,Venta,Consumidor final,Secano,Si,Si,0.91835266
1,10.0,94.77,20,60,False,False,True,False,False,False,True,Secundaria incompleta,Hombre,PASCO,Costa,Goteo,Venta,Acopiador,Aspersion,No,Si,0.91759795
1,19.5,100.0,23,46,False,False,True,False,False,True,False,Primaria incompleta,Hombre,ICA,Costa,Secano,Venta,Comerciante minorista,Gravedad,Si,Si,0.91883177
1,12.5,100.0,20,42,False,False,True,False,False,False,False,Superior universitaria completa,Hombre,LIMA,Costa,Secano,Venta,Sin ventas,No especificado,No,Si,0.9194709
2,79.0,81.43,30,64,False,False,False,False,False,False,False,Secundaria completa,Hombre,LA LIBERTAD,Sierra,Gravedad,Otro,Acopiador,Gravedad,Si,Si,0.88387746
1,13.4,100.0,20,60,False,True,True,False,False,False,True,Secundaria completa,Mujer,LA LIBERTAD,Selva,Gravedad,Autoconsumo,Comerciante mayorista,Gravedad,Si,Si,0.9168914
1,32.35,0.0,50,62,False,True,True,False,False,False,False,Primaria incompleta,Hombre,TACNA,Selva,Gravedad,Otro,Acopiador,Secano,Si,Si,0.9067341
4,2.8,79.58,15,29,False,True,False,False,False,False,False,Secundaria completa,Hombre,AYACUCHO,Costa,Gravedad,Venta,Comerciante mayorista,Gravedad,Si,Si,0.9016305
3,7.02,99.34,30,52,False,False,True,False,False,False,True,Secundaria completa,Hombre,PIURA,Costa,Secano,Venta,Sin ventas,Gravedad,Si,Si,0.91786724
1,0.01,100.0,24,57,False,False,False,False,False,False,False,Superior universitaria incompleta,Hombre,PIURA,Selva,Secano,Venta,Acopiador,Secano,No,Si,0.89801466
1,2.98,87.45,18,25,False,False,True,False,False,False,False,Secundaria completa,Hombre,CUSCO,Sierra,Gravedad,Venta,Acopiador,Goteo,Si,Si,0.90679663
4,6.0,4.67,40,44,False,False,False,False,False,False,False,Secundaria completa,Hombre,PIURA,Costa,Gravedad,Venta,Comerciante mayorista,Secano,Si,Si,0.8950662
7,24.0,0.0,26,51,False,False,True,False,False,False,False,Primaria completa,Hombre,HUANUCO,Costa,Secano,Venta,Acopiador,Secano,Si,Si,0.9128522
1,0.58,100.0,33,52,False,False,False,False,False,False,False,Secundaria incompleta,Hombre,ICA,Costa,Gravedad,Autoconsumo,Acopiador,Gravedad,Si,Si,0.90104586
2,70.0,81.78,20,48,False,False,True,True,False,False,False,Superior no universitaria incompleta,Hombre,AYACUCHO,Sierra,Gravedad,Otro,Sin ventas,Goteo,Si,Si,0.9100265
8,9.0,98.61,33,61,False,False,False,False,False,False,False,Superior universitaria completa,Mujer,SAN MARTIN,Sierra,Goteo,Venta,Comerciante mayorista,Gravedad,Si,Si,0.9016748
4,3.3,99.71,22,48,False,False,False,False,False,False,False,Superior universitaria completa,Hombre,LA LIBERTAD,Selva,Secano,Autoconsumo,Empresa/Agroindustria,Gravedad,Si,Si,0.90164816
3,1.46,81.94,40,60,False,False,True,False,False,False,False,Secundaria completa,Mujer,AYACUCHO,Costa,Aspersion,Autoconsumo,Sin ventas,Secano,No,Si,0.9146433
2,12.25,97.5,35,46,False,False,True,False,False,False,True,Superior no universitaria completa,Mujer,TUMBES,Sierra,Secano,Venta,Comerciante mayorista,Gravedad,Si,Si,0.9133986
3,8.72,100.0,2,81,False,False,True,False,False,False,False,Superior universitaria completa,Mujer,ICA,Costa,Gravedad,Venta,Comerciante mayorista,Aspersion,Si,Si,0.91162467
1,9.0,46.88,24,70,False,False,False,False,False,False,False,Secundaria incompleta,Hombre,CUSCO,Sierra,Goteo,Venta,Comerciante mayorista,Secano,No,Si,0.85056734
2,3.35,0.0,20,53,False,True,True,True,False,False,False,Secundaria incompleta,Hombre,LIMA,Selva,Secano,Autoconsumo,Acopiador,Gravedad,Si,Si,0.9037962
4,10.85,99.75,15,53,False,True,False,False,False,False,False,Secundaria incompleta,Mujer,AREQUIPA,Sierra,Gravedad,Venta,Comerciante mayorista,Gravedad,Si,Si,0.9067657
3,25.2,100.0,3,46,False,True,True,False,False,True,False,Secundaria completa,Hombre,AREQUIPA,Costa,Mangas,Venta,Comerciante mayorista,No especificado,No,Si,0.9213505
3,4.0,0.0,20,60,False,False,False,False,False,False,False,Sin nivel,Hombre,AYACUCHO,Costa,No especificado,Venta,Comerciante mayorista,Gravedad,Si,Si,0.8905755
2,0.01,98.9,11,53,False,False,True,False,False,False,False,Superior universitaria completa,Hombre,ANCASH,Costa,Gravedad,Venta,Acopiador,Goteo,Si,Si,0.89518845
3,8.0,89.74,25,65,False,True,True,False,False,False,False,Primaria incompleta,Hombre,AYACUCHO,Sierra,Secano,Venta,Sin ventas,Secano,Si,Si,0.9034451
2,1.5,0.0,15,38,False,False,True,False,False,False,True,Primaria completa,Hombre,PUNO,Sierra,Secano,Otro,Sin ventas,No especificado,Si,Si,0.90696263
1,5.0,100.0,40,49,False,False,True,False,False,False,False,Secundaria incompleta,Hombre,AYACUCHO,Sierra,Gravedad,Venta,Sin ventas,Secano,Si,Si,0.91389763
13,10.15,81.94,47,43,False,False,True,False,False,False,False,Primaria incompleta,Mujer,CAJAMARCA,Selva,Gravedad,Venta,Comerciante mayorista,Secano,Si,Si,0.9114599
2,2.5,100.0,35,58,False,False,False,False,False,False,False,Secundaria completa,Hombre,SAN MARTIN,Selva,Gravedad,Venta,Comerciante mayorista,Secano,No,Si,0.8979858
1,1.82,56.79,40,42,False,False,False,False,False,False,False,Secundaria completa,Hombre,CAJAMARCA,Costa,Aspersion,Autoconsumo,Acopiador,Secano,Si,Si,0.89626676
2,3.03,100.0,6,56,False,False,False,False,False,False,False,Superior universitaria completa,Hombre,AYACUCHO,Costa,Aspersion,Venta,Comerciante mayorista,Gravedad,Si,Si,0.90104187
1,0.34,99.46,14,50,False,False,True,False,False,False,False,Secundaria completa,Hombre,TUMBES,Costa,Secano,Venta,Acopiador,Secano,No,Si,0.91779435
2,3.62,1.16,25,26,False,False,False,False,False,False,False,Secundaria completa,Hombre,CAJAMARCA,Selva,Gravedad,Venta,Acopiador,Gravedad,No,Si,0.8987891
2,11.4,93.32,20,45,False,False,True,False,False,False,False,Superior no universitaria completa,Hombre,AYACUCHO,Costa,Gravedad,Venta,Comerciante mayorista,Gravedad,No,Si,0.91788
9,120.0,40.0,26,62,False,False,True,False,False,False,False,Primaria incompleta,Mujer,HUANUCO,Sierra,Secano,Venta,Acopiador,Secano,Si,Si,0.90691084
3,21.0,0.0,33,62,False,True,False,False,False,False,False,Secundaria incompleta,Hombre,AREQUIPA,Costa,Secano,Venta,Comerciante minorista,Secano,Si,Si,0.8901626
1,6.9,75.59,54,32,False,False,True,False,False,False,False,Primaria completa,Hombre,HUANUCO,Selva,No especificado,Venta,Comerciante mayorista,Gravedad,Si,Si,0.9049033
1,4.0,98.95,8,50,False,False,True,False,False,False,False,Secundaria completa,Hombre,ANCASH,Sierra,No especificado,Venta,Acopiador,Gravedad,Si,Si,0.88814646
5,7.8,96.35,20,52,False,False,True,False,False,False,False,Secundaria incompleta,Hombre,HUANCAVELICA,Sierra,Gravedad,Otro,Comerciante minorista,No especificado,Si,Si,0.9100902
13,10.0,99.71,50,56,False,True,True,False,False,False,False,Secundaria completa,Hombre,HUANUCO,Costa,Secano,Venta,Comerciante mayorista,Secano,No,Si,0.91587687
1,7.2,98.84,40,80,False,False,False,False,False,False,False,Secundaria incompleta,Hombre,TUMBES,Costa,Gravedad,Venta,Empresa/Agroindustria,Goteo,Si,Si,0.87929815
6,3.65,86.78,25,38,False,False,True,False,False,False,False,Secundaria completa,Hombre,SAN MARTIN,Costa,No especificado,Autoconsumo,Acopiador,Secano,Si,Si,0.91589826
2,15.0,99.91,10,56,False,False,True,True,False,False,False,Primaria incompleta,Mujer,AREQUIPA,Selva,Secano,Otro,Sin ventas,Secano,Si,Si,0.9117523
3,1.65,100.0,25,44,False,False,False,False,False,False,False,Primaria incompleta,Hombre,ANCASH,Costa,Gravedad,Autoconsumo,Comerciante mayorista,Gravedad,Si,Si,0.8776426
1,8.0,67.69,20,55,False,False,True,False,False,False,False,Secundaria completa,Hombre,AREQUIPA,Selva,Gravedad,Venta,Acopiador,No especificado,Si,Si,0.9061162
2,2.5,0.0,9,56,False,False,True,False,False,False,False,Superior no universitaria incompleta,Hombre,AREQUIPA,Sierra,Gravedad,Venta,Acopiador,Secano,Si,Si,0.905101
2,4.9,98.31,27,49,False,False,True,False,False,False,False,Secundaria completa,Hombre,LIMA,Sierra,Secano,Venta,Acopiador,Secano,Si,Si,0.90803236
6,10.0,84.32,8,55,False,False,True,False,False,False,False,Secundaria completa,Hombre,PIURA,Sierra,Gravedad,Otro,Acopiador,Gravedad,Si,Si,0.9109248
2,55.0,0.0,8,38,False,False,True,False,False,False,False,Primaria incompleta,Hombre,MOQUEGUA,Costa,Secano,Otro,Acopiador,Secano,No,Si,0.9112956
1,3.75,100.0,37,64,False,True,True,False,False,False,False,Primaria completa,Hombre,HUANUCO,Sierra,Secano,Venta,Consumidor final,Gravedad,Si,Si,0.91104794
1,5.0,96.57,42,43,False,False,True,False,False,False,False,Secundaria incompleta,Hombre,AMAZONAS,Sierra,Gravedad,Venta,Acopiador,Aspersion,No,Si,0.91114473
2,7.0,0.0,30,49,False,False,False,False,False,False,False,Secundaria completa,Hombre,LA LIBERTAD,Costa,Goteo,Autoconsumo,Acopiador,Aspersion,Si,Si,0.8917365
2,15.0,0.0,36,55,False,False,False,False,False,False,False,Secundaria completa,Hombre,PUNO,Sierra,Gravedad,Venta,Sin ventas,Secano,Si,Si,0.88613
4,6.15,61.54,30,33,False,False,False,False,False,False,False,Primaria completa,Hombre,AYACUCHO,Selva,Gravedad,Venta,Comerciante mayorista,Goteo,Si,Si,0.89722294
1,2.03,47.27,20,56,False,False,True,False,False,False,False,Secundaria incompleta,Hombre,AMAZONAS,Costa,Gravedad,Venta,Acopiador,Secano,Si,Si,0.91306126
4,21.0,99.79,10,66,False,False,True,False,False,False,False,Secundaria completa,Hombre,PIURA,Sierra,Gravedad,Otro,Consumidor final,Secano,Si,Si,0.9058443
1,4.75,99.56,14,29,False,False,True,False,False,False,False,Primaria incompleta,Hombre,ICA,Costa,Gravedad,Otro,Sin ventas,Secano,Si,Si,0.91975236
1,28.0,0.0,40,42,False,False,True,False,False,False,False,Sin nivel,Hombre,APURIMAC,Selva,Secano,Otro,Sin ventas,Gravedad,Si,Si,0.9073459
2,3.63,75.0,23,51,False,False,True,False,False,False,False,Secundaria completa,Hombre,AREQUIPA,Costa,Aspersion,Otro,Sin ventas,Gravedad,Si,Si,0.9136699
1,3.0,0.0,50,56,False,False,True,False,True,False,False,Primaria incompleta,Hombre,SAN MARTIN,Selva,Gravedad,Venta,Comerciante minorista,Gravedad,Si,Si,0.9020794
6,5.2,0.0,40,35,False,False,True,False,False,False,False,Primaria completa,Hombre,CUSCO,Costa,Gravedad,Venta,Acopiador,Otro,Si,Si,0.9143913
2,3.75,0.62,13,46,False,False,True,False,False,False,False,Primaria completa,Hombre,PIURA,Selva,Secano,Venta,Comerciante minorista,Secano,Si,Si,0.9048747
4,9.0,0.0,23,50,False,False,False,False,False,False,False,Superior no universitaria incompleta,Hombre,MOQUEGUA,Selva,MicroAspersion,Venta,Sin ventas,Gravedad,Si,Si,0.8938338
8,4.0,96.45,13,55,False,False,False,False,False,False,False,Secundaria completa,Hombre,SAN MARTIN,Selva,Secano,Venta,Comerciante mayorista,Gravedad,Si,Si,0.9043737
1,0.66,62.79,20,50,False,False,True,False,False,False,False,Secundaria incompleta,Hombre,PUNO,Costa,Secano,Venta,Sin ventas,Gravedad,Si,Si,0.9128522
1,0.18,62.58,13,55,False,False,True,False,False,False,False,Superior universitaria incompleta,Hombre,UCAYALI,Costa,Goteo,Autoconsumo,Comerciante minorista,Secano,Si,Si,0.855968
2,1.5,96.94,20,47,False,False,True,False,False,False,False,Secundaria incompleta,Mujer,AMAZONAS,Sierra,Gravedad,Autoconsumo,Comerciante mayorista,No especificado,Si,Si,0.91114473
5,20.5,76.92,18,55,False,False,True,False,False,False,False,Superior universitaria completa,Hombre,SAN MARTIN,Selva,Secano,Otro,Sin ventas,Secano,Si,Si,0.9089493
1,0.1,99.05,26,50,False,False,True,False,False,False,False,Primaria incompleta,Mujer,AYACUCHO,Costa,Gravedad,Venta,Sin ventas,Secano,Si,Si,0.91835266
2,3.2,64.13,12,60,False,False,True,False,False,False,False,Primaria completa,Hombre,APURIMAC,Selva,Goteo,Venta,Acopiador,Gravedad,No,Si,0.9047796
1,5.64,100.0,35,46,False,False,True,False,False,False,False,Primaria incompleta,Hombre,AREQUIPA,Costa,No especificado,Venta,Sin ventas,Gravedad,Si,Si,0.9213505
6,4.5,99.54,26,64,False,True,True,True,False,False,False,Secundaria completa,Mujer,HUANUCO,Selva,No especificado,Venta,Comerciante minorista,Gravedad,Si,Si,0.9087724
3,5.85,0.0,25,63,False,False,True,False,False,False,False,Superior universitaria completa,Hombre,PIURA,Sierra,Gravedad,Autoconsumo,Acopiador,Gravedad,Si,Si,0.905101
1,5.8,0.0,49,53,False,False,True,False,False,False,False,Primaria incompleta,Hombre,JUNIN,Sierra,Gravedad,Autoconsumo,Acopiador,Secano,Si,Si,0.9025946
7,2.35,0.0,10,47,False,False,True,False,False,True,False,Secundaria completa,Hombre,ANCASH,Costa,No especificado,Autoconsumo,Sin ventas,Secano,Si,Si,0.8956866
7,3.0,45.45,9,57,False,True,True,False,False,False,False,Secundaria incompleta,Hombre,LAMBAYEQUE,Selva,Gravedad,Autoconsumo,Comerciante minorista,Secano,Si,Si,0.90957123
1,1.63,100.0,20,56,False,True,True,False,False,False,False,Superior no universitaria completa,Hombre,JUNIN,Costa,Gravedad,Venta,Comerciante mayorista,No especificado,No,Si,0.9216718
2,2.1,100.0,37,26,False,False,True,False,False,False,True,Primaria completa,Hombre,PASCO,Sierra,Gravedad,Venta,Comerciante mayorista,Gravedad,Si,Si,0.9151633
4,6.35,95.24,12,79,False,False,True,False,False,False,False,Secundaria completa,Hombre,AYACUCHO,Sierra,Gravedad,Autoconsumo,Comerciante minorista,Gravedad,Si,Si,0.8952982
5,15.0,77.78,30,49,False,False,True,True,False,False,False,Superior no universitaria incompleta,Hombre,AREQUIPA,Sierra,Gravedad,Venta,Acopiador,Goteo,Si,Si,0.9101062
4,2.1,100.0,30,65,False,False,True,False,False,False,False,Primaria completa,Hombre,AREQUIPA,Costa,Gravedad,Venta,Consumidor final,Gravedad,Si,Si,0.9165853
6,1.6,71.43,36,50,False,False,True,False,False,False,False,Secundaria completa,Hombre,ICA,Costa,Gravedad,Venta,Acopiador,Gravedad,Si,Si,0.9135242
5,4.13,100.0,30,34,False,False,True,False,False,False,False,Secundaria completa,Hombre,LA LIBERTAD,Sierra,Gravedad,Venta,Acopiador,Secano,Si,Si,0.91438925
1,264.17,93.87,23,46,False,False,True,False,False,False,False,Superior no universitaria completa,Hombre,HUANUCO,Sierra,Secano,Autoconsumo,Consumidor final,Gravedad,Si,Si,0.911441
2,13.25,86.08,3,42,False,False,True,False,False,False,False,Primaria incompleta,Hombre,PIURA,Selva,No especificado,Venta,Acopiador,Gravedad,Si,Si,0.91056556
3,5.7,0.0,30,80,False,True,True,False,False,False,False,Primaria incompleta,Hombre,CUSCO,Selva,Secano,Otro,Consumidor final,Gravedad,No,Si,0.87907755
9,3.88,96.39,18,46,False,False,True,False,False,False,False,Primaria completa,Hombre,PUNO,Sierra,Gravedad,Otro,Comerciante mayorista,No especificado,Si,Si,0.91079146
2,5.5,100.0,4,64,False,False,True,False,False,False,False,Secundaria completa,Hombre,CUSCO,Sierra,Gravedad,Venta,Comerciante mayorista,No especificado,Si,Si,0.9127472
3,1.6,100.0,18,37,False,True,True,False,False,False,False,Primaria incompleta,Hombre,CUSCO,Costa,Gravedad,Venta,Empresa/Agroindustria,Gravedad,No,Si,0.9206162
2,56.95,85.71,40,49,False,False,False,False,False,False,True,Secundaria completa,Hombre,TUMBES,Costa,No especificado,Autoconsumo,Acopiador,Gravedad,Si,Si,0.88988703
3,8.75,0.0,11,23,False,False,True,True,False,False,False,Secundaria incompleta,Hombre,PIURA,Sierra,Gravedad,Otro,Comerciante mayorista,Secano,Si,Si,0.907853
1,14.0,0.0,30,66,False,True,True,False,False,False,False,Primaria incompleta,Hombre,TACNA,Sierra,Gravedad,Venta,Sin ventas,Gravedad,Si,Si,0.897423
10,3.3,100.0,15,44,False,False,True,False,False,False,False,Primaria completa,Hombre,MOQUEGUA,Selva,Goteo,Autoconsumo,Comerciante mayorista,Gravedad,Si,Si,0.91352236
2,0.95,0.0,15,38,False,False,True,False,False,False,False,Secundaria completa,Hombre,PIURA,Selva,Gravedad,Venta,Comerciante mayorista,Secano,No,Si,0.90560186
2,1.14,90.95,4,65,False,False,False,False,False,False,True,Secundaria completa,Mujer,HUANCAVELICA,Sierra,Aspersion,Venta,Sin ventas,Secano,Si,Si,0.8709192
3,7.0,15.38,31,41,False,False,True,False,False,False,False,Secundaria incompleta,Hombre,AREQUIPA,Costa,Secano,Venta,Sin ventas,Gravedad,No,Si,0.9128522
4,10.5,100.0,35,37,False,False,True,False,False,False,False,Primaria incompleta,Hombre,AMAZONAS,Sierra,Secano,Venta,Comerciante mayorista,Secano,Si,Si,0.91464746
2,0.5,100.0,35,38,False,False,False,False,False,False,False,Secundaria completa,Mujer,CUSCO,Sierra,Secano,Venta,Comerciante mayorista,Gravedad,Si,Si,0.89732426
2,105.0,98.91,50,46,False,True,True,False,False,False,False,Primaria incompleta,Hombre,HUANCAVELICA,Sierra,Gravedad,Venta,Acopiador,Gravedad,Si,Si,0.91069853
2,3.9,0.0,14,44,False,False,True,False,False,False,False,Primaria incompleta,Hombre,LA LIBERTAD,Sierra,Gravedad,Venta,Asociación/Cooperativa,Secano,Si,Si,0.90560186
1,14.8,0.0,10,91,False,False,True,False,False,False,False,Secundaria incompleta,Hombre,LIMA,Selva,Gravedad,Autoconsumo,Acopiador,Secano,Si,Si,0.89040416
3,91.0,78.72,35,50,False,True,False,False,False,False,False,Secundaria completa,Mujer,PIURA,Selva,No especificado,Venta,Sin ventas,Gravedad,Si,Si,0.8901431
2,5.0,35.97,10,75,False,True,True,False,False,False,False,Primaria incompleta,Hombre,LIMA,Costa,Secano,Venta,Comerciante mayorista,Gravedad,Si,Si,0.8971236
