numero_parcelas,superficie_total_ha,porcentaje_produccion_venta,anios_actividad,edad,participa_toma_decisiones,pertenece_asociacion,usa_maquinaria,usa_semilla_certificada,tiene_certificacion_calidad,tiene_seguro_agropecuario,recibio_asistencia_tecnica,nivel_educacion,sexo,departamento,region_natural,tipo_riego_predominante,principal_destino_produccion,principal_canal_venta,tipo_riego_predominante_str
1,0.58,100.0,33,52,False,False,False,False,False,False,False,Secundaria incompleta,Hombre,ICA,Costa,Gravedad,Autoconsumo,Acopiador,Gravedad
2,70.0,81.78,20,48,False,False,True,True,False,False,False,Superior no universitaria incompleta,Hombre,AYACUCHO,Sierra,Gravedad,Otro,Sin ventas,Goteo
8,9.0,98.61,33,61,False,False,False,False,False,False,False,Superior universitaria completa,Mujer,SAN MARTIN,Sierra,Goteo,Venta,Comerciante mayorista,Gravedad
4,3.3,99.71,22,48,False,False,False,False,False,False,False,Superior universitaria completa,Hombre,LA LIBERTAD,Selva,Secano,Autoconsumo,Empresa/Agroindustria,Gravedad
3,1.46,81.94,40,60,False,False,True,False,False,False,False,Secundaria completa,Mujer,AYACUCHO,Costa,Aspersion,Autoconsumo,Sin ventas,Secano
2,12.25,97.5,35,46,False,False,True,False,False,False,True,Superior no universitaria completa,Mujer,TUMBES,Sierra,Secano,Venta,Comerciante mayorista,Gravedad
3,8.72,100.0,2,81,False,False,True,False,False,False,False,Superior universitaria completa,Mujer,ICA,Costa,Gravedad,Venta,Comerciante mayorista,Aspersion
1,9.0,46.88,24,70,False,False,False,False,False,False,False,Secundaria incompleta,Hombre,CUSCO,Sierra,Goteo,Venta,Comerciante mayorista,Secano
2,3.35,0.0,20,53,False,True,True,True,False,False,False,Secundaria incompleta,Hombre,LIMA,Selva,Secano,Autoconsumo,Acopiador,Gravedad
4,10.85,99.75,15,53,False,True,False,False,False,False,False,Secundaria incompleta,Mujer,AREQUIPA,Sierra,Gravedad,Venta,Comerciante mayorista,Gravedad
3,25.2,100.0,3,46,False,True,True,False,False,True,False,Secundaria completa,Hombre,AREQUIPA,Costa,Mangas,Venta,Comerciante mayorista,No especificado
3,4.0,0.0,20,60,False,False,False,False,False,False,False,Sin nivel,Hombre,AYACUCHO,Costa,No especificado,Venta,Comerciante mayorista,Gravedad
2,0.01,98.9,11,53,False,False,True,False,False,False,False,Superior universitaria completa,Hombre,ANCASH,Costa,Gravedad,Venta,Acopiador,Goteo
3,8.0,89.74,25,65,False,True,True,False,False,False,False,Primaria incompleta,Hombre,AYACUCHO,Sierra,Secano,Venta,Sin ventas,Secano
2,1.5,0.0,15,38,False,False,True,False,False,False,True,Primaria completa,Hombre,PUNO,Sierra,Secano,Otro,Sin ventas,No especificado
1,5.0,100.0,40,49,False,False,True,False,False,False,False,Secundaria incompleta,Hombre,AYACUCHO,Sierra,Gravedad,Venta,Sin ventas,Secano
13,10.15,81.94,47,43,False,False,True,False,False,False,False,Primaria incompleta,Mujer,CAJAMARCA,Selva,Gravedad,Venta,Comerciante mayorista,Secano
2,2.5,100.0,35,58,False,False,False,False,False,False,False,Secundaria completa,Hombre,SAN MARTIN,Selva,Gravedad,Venta,Comerciante mayorista,Secano
1,1.82,56.79,40,42,False,False,False,False,False,False,False,Secundaria completa,Hombre,CAJAMARCA,Costa,Aspersion,Autoconsumo,Acopiador,Secano
2,3.03,100.0,6,56,False,False,False,False,False,False,False,Superior universitaria completa,Hombre,AYACUCHO,Costa,Aspersion,Venta,Comerciante mayorista,Gravedad
1,0.34,99.46,14,50,False,False,True,False,False,False,False,Secundaria completa,Hombre,TUMBES,Costa,Secano,Venta,Acopiador,Secano
2,3.62,1.16,25,26,False,False,False,False,False,False,False,Secundaria completa,Hombre,CAJAMARCA,Selva,Gravedad,Venta,Acopiador,Gravedad
2,11.4,93.32,20,45,False,False,True,False,False,False,False,Superior no universitaria completa,Hombre,AYACUCHO,Costa,Gravedad,Venta,Comerciante mayorista,Gravedad
9,120.0,40.0,26,62,False,False,True,False,False,False,False,Primaria incompleta,Mujer,HUANUCO,Sierra,Secano,Venta,Acopiador,Secano
3,21.0,0.0,33,62,False,True,False,False,False,False,False,Secundaria incompleta,Hombre,AREQUIPA,Costa,Secano,Venta,Comerciante minorista,Secano
1,6.9,75.59,54,32,False,False,True,False,False,False,False,Primaria completa,Hombre,HUANUCO,Selva,No especificado,Venta,Comerciante mayorista,Gravedad
1,4.0,98.95,8,50,False,False,True,False,False,False,False,Secundaria completa,Hombre,ANCASH,Sierra,No especificado,Venta,Acopiador,Gravedad
5,7.8,96.35,20,52,False,False,True,False,False,False,False,Secundaria incompleta,Hombre,HUANCAVELICA,Sierra,Gravedad,Otro,Comerciante minorista,No especificado
13,10.0,99.71,50,56,False,True,True,False,False,False,False,Secundaria completa,Hombre,HUANUCO,Costa,Secano,Venta,Comerciante mayorista,Secano
1,7.2,98.84,40,80,False,False,False,False,False,False,False,Secundaria incompleta,Hombre,TUMBES,Costa,Gravedad,Venta,Empresa/Agroindustria,Goteo
6,3.65,86.78,25,38,False,False,True,False,False,False,False,Secundaria completa,Hombre,SAN MARTIN,Costa,No especificado,Autoconsumo,Acopiador,Secano
2,15.0,99.91,10,56,False,False,True,True,False,False,False,Primaria incompleta,Mujer,AREQUIPA,Selva,Secano,Otro,Sin ventas,Secano
3,1.65,100.0,25,44,False,False,False,False,False,False,False,Primaria incompleta,Hombre,ANCASH,Costa,Gravedad,Autoconsumo,Comerciante mayorista,Gravedad
1,8.0,67.69,20,55,False,False,True,False,False,False,False,Secundaria completa,Hombre,AREQUIPA,Selva,Gravedad,Venta,Acopiador,No especificado
2,2.5,0.0,9,56,False,False,True,False,False,False,False,Superior no universitaria incompleta,Hombre,AREQUIPA,Sierra,Gravedad,Venta,Acopiador,Secano
2,4.9,98.31,27,49,False,False,True,False,False,False,False,Secundaria completa,Hombre,LIMA,Sierra,Secano,Venta,Acopiador,Secano
6,10.0,84.32,8,55,False,False,True,False,False,False,False,Secundaria completa,Hombre,PIURA,Sierra,Gravedad,Otro,Acopiador,Gravedad
2,55.0,0.0,8,38,False,False,True,False,False,False,False,Primaria incompleta,Hombre,MOQUEGUA,Costa,Secano,Otro,Acopiador,Secano
1,3.75,100.0,37,64,False,True,True,False,False,False,False,Primaria completa,Hombre,HUANUCO,Sierra,Secano,Venta,Consumidor final,Gravedad
1,5.0,96.57,42,43,False,False,True,False,False,False,False,Secundaria incompleta,Hombre,AMAZONAS,Sierra,Gravedad,Venta,Acopiador,Aspersion
2,7.0,0.0,30,49,False,False,False,False,False,False,False,Secundaria completa,Hombre,LA LIBERTAD,Costa,Goteo,Autoconsumo,Acopiador,Aspersion
2,15.0,0.0,36,55,False,False,False,False,False,False,False,Secundaria completa,Hombre,PUNO,Sierra,Gravedad,Venta,Sin ventas,Secano
4,6.15,61.54,30,33,False,False,False,False,False,False,False,Primaria completa,Hombre,AYACUCHO,Selva,Gravedad,Venta,Comerciante mayorista,Goteo
1,2.03,47.27,20,56,False,False,True,False,False,False,False,Secundaria incompleta,Hombre,AMAZONAS,Costa,Gravedad,Venta,Acopiador,Secano
4,21.0,99.79,10,66,False,False,True,False,False,False,False,Secundaria completa,Hombre,PIURA,Sierra,Gravedad,Otro,Consumidor final,Secano
1,4.75,99.56,14,29,False,False,True,False,False,False,False,Primaria incompleta,Hombre,ICA,Costa,Gravedad,Otro,Sin ventas,Secano
1,28.0,0.0,40,42,False,False,True,False,False,False,False,Sin nivel,Hombre,APURIMAC,Selva,Secano,Otro,Sin ventas,Gravedad
2,3.63,75.0,23,51,False,False,True,False,False,False,False,Secundaria completa,Hombre,AREQUIPA,Costa,Aspersion,Otro,Sin ventas,Gravedad
1,3.0,0.0,50,56,False,False,True,False,True,False,False,Primaria incompleta,Hombre,SAN MARTIN,Selva,Gravedad,Venta,Comerciante minorista,Gravedad
6,5.2,0.0,40,35,False,False,True,False,False,False,False,Primaria completa,Hombre,CUSCO,Costa,Gravedad,Venta,Acopiador,Otro
2,3.75,0.62,13,46,False,False,True,False,False,False,False,Primaria completa,Hombre,PIURA,Selva,Secano,Venta,Comerciante minorista,Secano
4,9.0,0.0,23,50,False,False,False,False,False,False,False,Superior no universitaria incompleta,Hombre,MOQUEGUA,Selva,MicroAspersion,Venta,Sin ventas,Gravedad
8,4.0,96.45,13,55,False,False,False,False,False,False,False,Secundaria completa,Hombre,SAN MARTIN,Selva,Secano,Venta,Comerciante mayorista,Gravedad
1,0.66,62.79,20,50,False,False,True,False,False,False,False,Secundaria incompleta,Hombre,PUNO,Costa,Secano,Venta,Sin ventas,Gravedad
1,0.18,62.58,13,55,False,False,True,False,False,False,False,Superior universitaria incompleta,Hombre,UCAYALI,Costa,Goteo,Autoconsumo,Comerciante minorista,Secano
2,1.5,96.94,20,47,False,False,True,False,False,False,False,Secundaria incompleta,Mujer,AMAZONAS,Sierra,Gravedad,Autoconsumo,Comerciante mayorista,No especificado
5,20.5,76.92,18,55,False,False,True,False,False,False,False,Superior universitaria completa,Hombre,SAN MARTIN,Selva,Secano,Otro,Sin ventas,Secano
1,0.1,99.05,26,50,False,False,True,False,False,False,False,Primaria incompleta,Mujer,AYACUCHO,Costa,Gravedad,Venta,Sin ventas,Secano
2,3.2,64.13,12,60,False,False,True,False,False,False,False,Primaria completa,Hombre,APURIMAC,Selva,Goteo,Venta,Acopiador,Gravedad
1,5.64,100.0,35,46,False,False,True,False,False,False,False,Primaria incompleta,Hombre,AREQUIPA,Costa,No especificado,Venta,Sin ventas,Gravedad
6,4.5,99.54,26,64,False,True,True,True,False,False,False,Secundaria completa,Mujer,HUANUCO,Selva,No especificado,Venta,Comerciante minorista,Gravedad
3,5.85,0.0,25,63,False,False,True,False,False,False,False,Superior universitaria completa,Hombre,PIURA,Sierra,Gravedad,Autoconsumo,Acopiador,Gravedad
1,5.8,0.0,49,53,False,False,True,False,False,False,False,Primaria incompleta,Hombre,JUNIN,Sierra,Gravedad,Autoconsumo,Acopiador,Secano
7,2.35,0.0,10,47,False,False,True,False,False,True,False,Secundaria completa,Hombre,ANCASH,Costa,No especificado,Autoconsumo,Sin ventas,Secano
7,3.0,45.45,9,57,False,True,True,False,False,False,False,Secundaria incompleta,Hombre,LAMBAYEQUE,Selva,Gravedad,Autoconsumo,Comerciante minorista,Secano
1,1.63,100.0,20,56,False,True,True,False,False,False,False,Superior no universitaria completa,Hombre,JUNIN,Costa,Gravedad,Venta,Comerciante mayorista,No especificado
2,2.1,100.0,37,26,False,False,True,False,False,False,True,Primaria completa,Hombre,PASCO,Sierra,Gravedad,Venta,Comerciante mayorista,Gravedad
4,6.35,95.24,12,79,False,False,True,False,False,False,False,Secundaria completa,Hombre,AYACUCHO,Sierra,Gravedad,Autoconsumo,Comerciante minorista,Gravedad
5,15.0,77.78,30,49,False,False,True,True,False,False,False,Superior no universitaria incompleta,Hombre,AREQUIPA,Sierra,Gravedad,Venta,Acopiador,Goteo
4,2.1,100.0,30,65,False,False,True,False,False,False,False,Primaria completa,Hombre,AREQUIPA,Costa,Gravedad,Venta,Consumidor final,Gravedad
6,1.6,71.43,36,50,False,False,True,False,False,False,False,Secundaria completa,Hombre,ICA,Costa,Gravedad,Venta,Acopiador,Gravedad
5,4.13,100.0,30,34,False,False,True,False,False,False,False,Secundaria completa,Hombre,LA LIBERTAD,Sierra,Gravedad,Venta,Acopiador,Secano
1,264.17,93.87,23,46,False,False,True,False,False,False,False,Superior no universitaria completa,Hombre,HUANUCO,Sierra,Secano,Autoconsumo,Consumidor final,Gravedad
2,13.25,86.08,3,42,False,False,True,False,False,False,False,Primaria incompleta,Hombre,PIURA,Selva,No especificado,Venta,Acopiador,Gravedad
3,5.7,0.0,30,80,False,True,True,False,False,False,False,Primaria incompleta,Hombre,CUSCO,Selva,Secano,Otro,Consumidor final,Gravedad
9,3.88,96.39,18,46,False,False,True,False,False,False,False,Primaria completa,Hombre,PUNO,Sierra,Gravedad,Otro,Comerciante mayorista,No especificado
2,5.5,100.0,4,64,False,False,True,False,False,False,False,Secundaria completa,Hombre,CUSCO,Sierra,Gravedad,Venta,Comerciante mayorista,No especificado
3,1.6,100.0,18,37,False,True,True,False,False,False,False,Primaria incompleta,Hombre,CUSCO,Costa,Gravedad,Venta,Empresa/Agroindustria,Gravedad
2,56.95,85.71,40,49,False,False,False,False,False,False,True,Secundaria completa,Hombre,TUMBES,Costa,No especificado,Autoconsumo,Acopiador,Gravedad
3,8.75,0.0,11,23,False,False,True,True,False,False,False,Secundaria incompleta,Hombre,PIURA,Sierra,Gravedad,Otro,Comerciante mayorista,Secano
1,14.0,0.0,30,66,False,True,True,False,False,False,False,Primaria incompleta,Hombre,TACNA,Sierra,Gravedad,Venta,Sin ventas,Gravedad
10,3.3,100.0,15,44,False,False,True,False,False,False,False,Primaria completa,Hombre,MOQUEGUA,Selva,Goteo,Autoconsumo,Comerciante mayorista,Gravedad
2,0.95,0.0,15,38,False,False,True,False,False,False,False,Secundaria completa,Hombre,PIURA,Selva,Gravedad,Venta,Comerciante mayorista,Secano
2,1.14,90.95,4,65,False,False,False,False,False,False,True,Secundaria completa,Mujer,HUANCAVELICA,Sierra,Aspersion,Venta,Sin ventas,Secano
3,7.0,15.38,31,41,False,False,True,False,False,False,False,Secundaria incompleta,Hombre,AREQUIPA,Costa,Secano,Venta,Sin ventas,Gravedad
4,10.5,100.0,35,37,False,False,True,False,False,False,False,Primaria incompleta,Hombre,AMAZONAS,Sierra,Secano,Venta,Comerciante mayorista,Secano
2,0.5,100.0,35,38,False,False,False,False,False,False,False,Secundaria completa,Mujer,CUSCO,Sierra,Secano,Venta,Comerciante mayorista,Gravedad
2,105.0,98.91,50,46,False,True,True,False,False,False,False,Primaria incompleta,Hombre,HUANCAVELICA,Sierra,Gravedad,Venta,Acopiador,Gravedad
2,3.9,0.0,14,44,False,False,True,False,False,False,False,Primaria incompleta,Hombre,LA LIBERTAD,Sierra,Gravedad,Venta,Asociación/Cooperativa,Secano
1,14.8,0.0,10,91,False,False,True,False,False,False,False,Secundaria incompleta,Hombre,LIMA,Selva,Gravedad,Autoconsumo,Acopiador,Secano
3,91.0,78.72,35,50,False,True,False,False,False,False,False,Secundaria completa,Mujer,PIURA,Selva,No especificado,Venta,Sin ventas,Gravedad
2,5.0,35.97,10,75,False,True,True,False,False,False,False,Primaria incompleta,Hombre,LIMA,Costa,Secano,Venta,Comerciante mayorista,Gravedad
6,8.72,0.0,40,62,False,False,True,False,False,False,False,Secundaria completa,Hombre,PIURA,Selva,Gravedad,Venta,Comerciante mayorista,Gravedad
2,6.0,100.0,2,40,False,True,True,False,False,False,False,Secundaria completa,Hombre,PUNO,Sierra,Gravedad,Otro,Comerciante minorista,Gravedad
3,46.0,99.91,15,73,False,False,True,False,False,False,False,Primaria completa,Mujer,APURIMAC,Sierra,Otro,Venta,Acopiador,Gravedad
1,6.5,52.38,14,49,False,False,False,False,False,False,False,Secundaria completa,Hombre,CAJAMARCA,Costa,Secano,Venta,Acopiador,No especificado
3,4.5,100.0,30,44,False,True,True,False,False,False,False,Secundaria completa,Mujer,AYACUCHO,Sierra,Gravedad,Venta,Comerciante mayorista,Aspersion
3,1.32,0.0,9,40,False,True,True,False,False,False,False,Secundaria completa,Hombre,CAJAMARCA,Costa,Secano,Otro,Comerciante minorista,Gravedad
6,8.91,99.72,35,39,False,False,True,False,False,False,False,Primaria completa,Hombre,JUNIN,Sierra,Goteo,Venta,Acopiador,Gravedad
1,8.05,74.06,5,31,False,True,False,True,False,False,True,Secundaria incompleta,Hombre,MOQUEGUA,Costa,Gravedad,Otro,Consumidor final,Gravedad
4,83.5,45.45,20,54,False,False,True,False,False,False,False,Primaria incompleta,Hombre,CUSCO,Selva,Goteo,Autoconsumo,Consumidor final,Secano
4,4.06,97.22,22,74,False,False,False,False,False,False,False,Primaria completa,Hombre,PIURA,Costa,No especificado,Venta,Sin ventas,Gravedad
1,3.2,97.18,30,62,False,False,True,False,False,False,False,Superior universitaria incompleta,Hombre,LA LIBERTAD,Sierra,Secano,Venta,Sin ventas,Gravedad
2,9.5,100.0,35,64,False,True,True,False,False,False,False,Primaria completa,Hombre,TUMBES,Sierra,Gravedad,Venta,Acopiador,Secano
4,1.0,84.23,35,48,False,False,False,True,False,False,False,Secundaria incompleta,Mujer,PIURA,Selva,No especificado,Venta,Consumidor final,Secano
6,109.0,6.06,25,59,False,True,False,False,False,False,False,Secundaria incompleta,Hombre,MOQUEGUA,Costa,Gravedad,Venta,Comerciante mayorista,Gravedad
2,8.0,61.54,12,45,False,True,True,False,False,False,False,Primaria completa,Mujer,AYACUCHO,Costa,Gravedad,Venta,Acopiador,Secano
2,8.34,99.68,30,48,False,False,False,False,False,False,False,Secundaria completa,Hombre,SAN MARTIN,Selva,Gravedad,Venta,Acopiador,Otro
2,0.9,100.0,1,49,False,False,True,False,False,False,False,Secundaria completa,Hombre,TUMBES,Sierra,Goteo,Venta,Acopiador,Gravedad
3,6.0,77.27,34,60,False,False,True,False,False,False,False,Superior no universitaria completa,Hombre,CUSCO,Selva,Secano,Venta,Acopiador,Gravedad
2,0.73,93.61,2,72,False,True,True,False,False,False,False,Superior universitaria completa,Hombre,LIMA,Sierra,Aspersion,Venta,Comerciante minorista,Gravedad
2,7.5,81.82,32,57,False,False,False,False,False,False,False,Secundaria completa,Mujer,TACNA,Costa,Gravedad,Autoconsumo,Comerciante mayorista,Secano
2,18.0,100.0,30,42,False,False,True,False,False,False,False,Secundaria completa,Hombre,ICA,Costa,Secano,Otro,Acopiador,Gravedad
1,0.57,100.0,5,40,False,False,True,False,False,False,False,Secundaria completa,Hombre,SAN MARTIN,Costa,Gravedad,Venta,Acopiador,Gravedad
2,6.2,94.08,10,60,False,False,True,False,False,False,False,Superior universitaria completa,Hombre,APURIMAC,Costa,Aspersion,Venta,Comerciante minorista,Secano
9,2.09,100.0,23,69,False,False,True,False,False,False,False,Primaria completa,Hombre,AYACUCHO,Sierra,Gravedad,Venta,Comerciante minorista,Secano
4,0.63,11.43,25,58,False,True,True,False,False,False,False,Superior universitaria incompleta,Hombre,UCAYALI,Costa,Gravedad,Venta,Empresa/Agroindustria,Secano
1,1.3,99.56,30,68,False,False,True,False,False,False,False,Secundaria completa,Hombre,AYACUCHO,Sierra,Gravedad,Autoconsumo,Comerciante mayorista,Gravedad
1,0.33,99.5,32,69,False,False,True,True,False,False,False,Secundaria completa,Mujer,AYACUCHO,Costa,Gravedad,Venta,Comerciante minorista,Secano
2,5.0,0.0,12,29,False,True,True,False,False,False,False,Secundaria incompleta,Hombre,CAJAMARCA,Selva,Gravedad,Venta,Comerciante mayorista,Secano
3,0.6,99.78,40,64,False,False,True,False,False,False,False,Secundaria completa,Hombre,SAN MARTIN,Sierra,Secano,Venta,Acopiador,Gravedad
4,20.85,100.0,24,27,False,False,True,False,False,False,False,Primaria completa,Hombre,LAMBAYEQUE,Selva,No especificado,Venta,Sin ventas,Secano
3,3.55,68.75,40,59,False,False,True,False,False,False,False,Primaria completa,Hombre,PIURA,Selva,Goteo,Venta,Comerciante minorista,Gravedad
1,0.99,100.0,15,36,False,False,False,False,False,False,False,Superior universitaria completa,Hombre,AREQUIPA,Costa,Secano,Venta,Consumidor final,Secano
3,16.0,100.0,10,53,False,False,True,False,False,False,False,Primaria incompleta,Mujer,AMAZONAS,Costa,Gravedad,Autoconsumo,Comerciante mayorista,Secano
1,0.83,100.0,38,42,False,True,True,False,False,False,False,Secundaria completa,Hombre,LA LIBERTAD,Sierra,No especificado,Venta,Comerciante mayorista,Secano
2,3.24,39.66,18,35,False,False,False,False,False,False,False,Sin nivel,Hombre,PUNO,Sierra,Gravedad,Venta,Acopiador,Gravedad
4,11.5,97.62,14,69,False,False,True,False,False,False,False,Superior universitaria completa,Hombre,TACNA,Sierra,Secano,Venta,Comerciante minorista,Otro
1,6.0,49.15,10,41,False,False,True,False,False,False,False,Primaria completa,Hombre,APURIMAC,Sierra,No especificado,Venta,Sin ventas,Secano
1,15.0,90.32,45,35,False,False,True,False,False,False,False,Superior universitaria incompleta,Hombre,AREQUIPA,Sierra,Secano,Venta,Acopiador,Secano
1,12.5,100.0,20,57,False,False,True,False,False,False,True,Secundaria completa,Hombre,AYACUCHO,Sierra,Secano,Venta,Empresa/Agroindustria,Gravedad
3,1.0,100.0,20,47,False,True,True,False,False,False,False,Primaria completa,Hombre,CAJAMARCA,Costa,Gravedad,Otro,Comerciante mayorista,Gravedad
2,7.1,100.0,28,47,False,False,True,False,False,False,False,Secundaria incompleta,Hombre,MADRE DE DIOS,Sierra,Gravedad,Venta,Acopiador,Gravedad
2,7.6,97.8,28,48,False,False,True,False,False,False,False,Superior universitaria incompleta,Mujer,AYACUCHO,Selva,Gravedad,Venta,Acopiador,Secano
6,4.13,0.0,54,62,False,False,True,False,False,False,False,Secundaria completa,Hombre,HUANUCO,Sierra,Gravedad,Venta,Sin ventas,Gravedad
